"ProblemID","SubjectID","StartOrder","FirstCorrect","EverCorrect","UsedHint","Attempts","pCorrectForProblem","medAttemptsForProblem","priorPercentCorrect","priorPercentCompleted","priorAttempts","prediction","fold"
"kthDigit","S372",840,FALSE,TRUE,FALSE,4,0.1875,3,0.625,1,8,FALSE,6
"nearestBusStop","S372",848,FALSE,FALSE,FALSE,4,0.133333333333333,2,0.555555555555556,1,9,FALSE,6
"overNineThousand","S372",852,TRUE,TRUE,FALSE,1,0.666666666666667,1,0.5,0.9,10,TRUE,6
"hasTwoDigits","S372",853,TRUE,TRUE,FALSE,1,0.37037037037037,2,0.545454545454545,0.909090909090909,11,FALSE,6
"canDrinkAlcohol","S372",854,FALSE,TRUE,FALSE,3,0.384615384615385,2,0.583333333333333,0.916666666666667,12,FALSE,6
"isEvenPositiveInt","S372",860,TRUE,TRUE,FALSE,1,0.15,3.5,0.538461538461538,0.923076923076923,13,FALSE,6
"oneToN","S372",908,FALSE,TRUE,FALSE,3,0.217391304347826,7,0.571428571428571,0.928571428571429,14,FALSE,6
"backwardsCombine","S372",1680,TRUE,TRUE,FALSE,1,0.714285714285714,1,0.533333333333333,0.933333333333333,15,TRUE,6
"firstAndLast","S372",1681,TRUE,TRUE,FALSE,1,0.368421052631579,2,0.5625,0.9375,16,FALSE,6
"isPunctuation","S372",1682,TRUE,TRUE,FALSE,1,0.0833333333333333,3,0.588235294117647,0.941176470588235,17,FALSE,6
"singlePigLatin","S372",3085,TRUE,TRUE,FALSE,1,0.368421052631579,2,0.611111111111111,0.944444444444444,18,FALSE,6
"helloWorld","S457",4,FALSE,TRUE,FALSE,7,0.523076923076923,1,0.5,0.5,0,FALSE,6
"helloWorld","S508",60,TRUE,TRUE,FALSE,1,0.523076923076923,1,0.5,0.5,0,FALSE,6
"doubleX","S508",61,TRUE,TRUE,FALSE,1,0.96551724137931,1,1,1,1,TRUE,6
"raiseToPower","S508",62,TRUE,TRUE,FALSE,1,0.903846153846154,1,1,1,2,TRUE,6
"convertToDegrees","S508",63,FALSE,FALSE,FALSE,1,0.387755102040816,1,1,1,3,FALSE,6
"intToFloat","S508",64,TRUE,TRUE,FALSE,1,0.897435897435897,1,0.75,0.75,4,TRUE,6
"findRoot","S508",65,FALSE,FALSE,FALSE,1,0.459459459459459,1,0.8,0.8,5,FALSE,6
"leftoverCandy","S508",66,FALSE,TRUE,FALSE,2,0.780487804878049,1,0.666666666666667,0.666666666666667,6,TRUE,6
"howManyEggCartons","S508",68,FALSE,TRUE,FALSE,2,0.243243243243243,3,0.571428571428571,0.714285714285714,7,FALSE,6
"kthDigit","S508",70,FALSE,FALSE,FALSE,1,0.1875,3,0.5,0.75,8,FALSE,6
"helloWorld","S602",34,FALSE,TRUE,FALSE,3,0.523076923076923,1,0.5,0.5,0,FALSE,6
"doubleX","S602",40,TRUE,TRUE,FALSE,1,0.96551724137931,1,0,1,1,TRUE,6
"raiseToPower","S602",44,TRUE,TRUE,FALSE,1,0.903846153846154,1,0.5,1,2,TRUE,6
"convertToDegrees","S602",45,FALSE,FALSE,FALSE,1,0.387755102040816,1,0.666666666666667,1,3,FALSE,6
"findRoot","S602",50,TRUE,TRUE,FALSE,1,0.459459459459459,1,0.5,0.75,4,FALSE,6
"intToFloat","S602",52,TRUE,TRUE,FALSE,1,0.897435897435897,1,0.6,0.8,5,TRUE,6
"leftoverCandy","S602",53,TRUE,TRUE,FALSE,1,0.780487804878049,1,0.666666666666667,0.833333333333333,6,TRUE,6
"howManyEggCartons","S602",58,FALSE,TRUE,FALSE,2,0.243243243243243,3,0.714285714285714,0.857142857142857,7,FALSE,6
"kthDigit","S602",71,FALSE,TRUE,FALSE,3,0.1875,3,0.625,0.875,8,FALSE,6
"nearestBusStop","S602",74,TRUE,TRUE,FALSE,1,0.133333333333333,2,0.555555555555556,0.888888888888889,9,FALSE,6
"overNineThousand","S602",75,TRUE,TRUE,FALSE,1,0.666666666666667,1,0.6,0.9,10,TRUE,6
"hasTwoDigits","S602",76,TRUE,TRUE,FALSE,1,0.37037037037037,2,0.636363636363636,0.909090909090909,11,FALSE,6
"raiseToPower","SA",2441,TRUE,TRUE,FALSE,1,0.903846153846154,1,0.5,0.5,0,TRUE,6
"helloWorld","SA",2442,TRUE,TRUE,FALSE,1,0.523076923076923,1,1,1,1,TRUE,6
"doubleX","SA",2443,TRUE,TRUE,FALSE,1,0.96551724137931,1,1,1,2,TRUE,6
"convertToDegrees","SA",2444,TRUE,TRUE,FALSE,1,0.387755102040816,1,1,1,3,FALSE,6
"isPunctuation","SA",2446,FALSE,TRUE,TRUE,9,0.0833333333333333,3,1,1,4,FALSE,6
"findRoot","SA",2462,TRUE,TRUE,FALSE,1,0.459459459459459,1,0.8,1,5,FALSE,6
"intToFloat","SA",2463,TRUE,TRUE,FALSE,1,0.897435897435897,1,0.833333333333333,1,6,TRUE,6
"leftoverCandy","SA",2464,TRUE,TRUE,FALSE,1,0.780487804878049,1,0.857142857142857,1,7,TRUE,6
"howManyEggCartons","SA",2470,FALSE,TRUE,FALSE,2,0.243243243243243,3,0.875,1,8,FALSE,6
"kthDigit","SA",2475,FALSE,FALSE,TRUE,10,0.1875,3,0.777777777777778,1,9,FALSE,6
"nearestBusStop","SA",2506,FALSE,TRUE,TRUE,5,0.133333333333333,2,0.7,0.9,10,FALSE,6
"backwardsCombine","SA",2522,TRUE,TRUE,FALSE,1,0.714285714285714,1,0.636363636363636,0.909090909090909,11,TRUE,6
"firstAndLast","SA",2523,FALSE,TRUE,TRUE,2,0.368421052631579,2,0.666666666666667,0.916666666666667,12,FALSE,6
"singlePigLatin","SA",2534,FALSE,TRUE,TRUE,5,0.368421052631579,2,0.615384615384615,0.923076923076923,13,FALSE,6
"overNineThousand","SA",2554,TRUE,TRUE,FALSE,1,0.666666666666667,1,0.571428571428571,0.928571428571429,14,TRUE,6
"hasTwoDigits","SA",2556,FALSE,TRUE,TRUE,12,0.37037037037037,2,0.6,0.933333333333333,15,FALSE,6
"canDrinkAlcohol","SA",2596,FALSE,TRUE,FALSE,11,0.384615384615385,2,0.5625,0.9375,16,FALSE,6
"isEvenPositiveInt","SA",2609,FALSE,TRUE,FALSE,5,0.15,3.5,0.529411764705882,0.941176470588235,17,FALSE,6
"oneToN","SA",2616,FALSE,TRUE,TRUE,13,0.217391304347826,7,0.5,0.944444444444444,18,FALSE,6
"helloWorld","S020",1144,FALSE,TRUE,FALSE,2,0.538461538461538,1,0.5,0.5,0,FALSE,7
"doubleX","S020",1150,TRUE,TRUE,FALSE,1,0.949152542372881,1,0,1,1,TRUE,7
"raiseToPower","S020",1151,TRUE,TRUE,FALSE,1,0.884615384615385,1,0.5,1,2,TRUE,7
"convertToDegrees","S020",2162,TRUE,TRUE,FALSE,1,0.36734693877551,2,0.666666666666667,1,3,FALSE,7
"isPunctuation","S020",2163,FALSE,FALSE,TRUE,18,0.0952380952380952,3,0.75,1,4,FALSE,7
"findRoot","S020",2199,TRUE,TRUE,FALSE,1,0.459459459459459,1,0.6,0.8,5,FALSE,7
"intToFloat","S020",2200,TRUE,TRUE,FALSE,1,0.878048780487805,1,0.666666666666667,0.833333333333333,6,TRUE,7
"leftoverCandy","S020",2201,TRUE,TRUE,FALSE,1,0.761904761904762,1,0.714285714285714,0.857142857142857,7,TRUE,7
"howManyEggCartons","S020",2202,FALSE,FALSE,FALSE,3,0.27027027027027,2,0.75,0.875,8,FALSE,7
"kthDigit","S020",2205,FALSE,FALSE,FALSE,5,0.151515151515152,3,0.666666666666667,0.777777777777778,9,FALSE,7
"nearestBusStop","S020",2948,FALSE,TRUE,FALSE,6,0.137931034482759,2,0.6,0.7,10,FALSE,7
"backwardsCombine","S020",2954,TRUE,TRUE,FALSE,1,0.789473684210526,1,0.545454545454545,0.727272727272727,11,TRUE,7
"firstAndLast","S020",2955,FALSE,TRUE,FALSE,2,0.388888888888889,2,0.583333333333333,0.75,12,FALSE,7
"singlePigLatin","S020",2957,TRUE,TRUE,FALSE,1,0.352941176470588,3,0.538461538461538,0.769230769230769,13,FALSE,7
"overNineThousand","S020",2958,FALSE,FALSE,TRUE,1,0.666666666666667,1,0.571428571428571,0.785714285714286,14,TRUE,7
"hasTwoDigits","S020",2960,FALSE,FALSE,FALSE,1,0.407407407407407,2,0.533333333333333,0.733333333333333,15,FALSE,7
"helloWorld","S072",2501,TRUE,TRUE,FALSE,1,0.538461538461538,1,0.5,0.5,0,FALSE,7
"raiseToPower","S072",2503,TRUE,TRUE,FALSE,1,0.884615384615385,1,1,1,1,TRUE,7
"doubleX","S072",2504,TRUE,TRUE,FALSE,1,0.949152542372881,1,1,1,2,TRUE,7
"convertToDegrees","S072",2505,FALSE,TRUE,FALSE,5,0.36734693877551,2,1,1,3,FALSE,7
"isPunctuation","S072",2515,FALSE,FALSE,FALSE,2,0.0952380952380952,3,0.75,1,4,FALSE,7
"findRoot","S072",2517,TRUE,TRUE,FALSE,1,0.459459459459459,1,0.6,0.8,5,FALSE,7
"intToFloat","S072",2524,TRUE,TRUE,FALSE,1,0.878048780487805,1,0.666666666666667,0.833333333333333,6,TRUE,7
"leftoverCandy","S072",2539,TRUE,TRUE,FALSE,1,0.761904761904762,1,0.714285714285714,0.857142857142857,7,TRUE,7
"howManyEggCartons","S072",2558,FALSE,FALSE,FALSE,6,0.27027027027027,2,0.75,0.875,8,FALSE,7
"kthDigit","S072",2598,FALSE,FALSE,FALSE,1,0.151515151515152,3,0.666666666666667,0.777777777777778,9,FALSE,7
"nearestBusStop","S072",2618,FALSE,TRUE,FALSE,2,0.137931034482759,2,0.6,0.7,10,FALSE,7
"backwardsCombine","S072",2630,TRUE,TRUE,FALSE,1,0.789473684210526,1,0.545454545454545,0.727272727272727,11,TRUE,7
"firstAndLast","S072",2634,TRUE,TRUE,FALSE,1,0.388888888888889,2,0.583333333333333,0.75,12,FALSE,7
"singlePigLatin","S072",2638,FALSE,TRUE,FALSE,3,0.352941176470588,3,0.615384615384615,0.769230769230769,13,FALSE,7
"overNineThousand","S072",2643,TRUE,TRUE,FALSE,1,0.666666666666667,1,0.571428571428571,0.785714285714286,14,TRUE,7
"hasTwoDigits","S072",2644,FALSE,TRUE,FALSE,2,0.407407407407407,2,0.6,0.8,15,FALSE,7
"canDrinkAlcohol","S072",2646,FALSE,TRUE,FALSE,4,0.346153846153846,2,0.5625,0.8125,16,FALSE,7
"oneToN","S072",2671,FALSE,TRUE,FALSE,2,0.19047619047619,8,0.529411764705882,0.823529411764706,17,FALSE,7
"helloWorld","S107",2402,FALSE,FALSE,FALSE,3,0.538461538461538,1,0.5,0.5,0,FALSE,7
"helloWorld","S150",1214,FALSE,TRUE,FALSE,2,0.538461538461538,1,0.5,0.5,0,FALSE,7
"doubleX","S150",1219,TRUE,TRUE,FALSE,1,0.949152542372881,1,0,1,1,TRUE,7
"raiseToPower","S150",1223,FALSE,TRUE,FALSE,6,0.884615384615385,1,0.5,1,2,TRUE,7
"convertToDegrees","S150",1229,FALSE,FALSE,FALSE,3,0.36734693877551,2,0.333333333333333,1,3,FALSE,7
"isPunctuation","S150",1232,FALSE,FALSE,FALSE,2,0.0952380952380952,3,0.25,0.75,4,FALSE,7
"oneToN","S150",1234,FALSE,FALSE,FALSE,23,0.19047619047619,8,0.2,0.6,5,FALSE,7
"findRoot","S150",1252,FALSE,TRUE,FALSE,2,0.459459459459459,1,0.166666666666667,0.5,6,FALSE,7
"intToFloat","S150",1254,TRUE,TRUE,FALSE,1,0.878048780487805,1,0.142857142857143,0.571428571428571,7,TRUE,7
"leftoverCandy","S150",1255,FALSE,TRUE,FALSE,4,0.761904761904762,1,0.25,0.625,8,TRUE,7
"howManyEggCartons","S150",1259,FALSE,FALSE,FALSE,11,0.27027027027027,2,0.222222222222222,0.666666666666667,9,FALSE,7
"kthDigit","S150",1270,FALSE,TRUE,FALSE,2,0.151515151515152,3,0.2,0.6,10,FALSE,7
"backwardsCombine","S150",1272,FALSE,TRUE,FALSE,6,0.789473684210526,1,0.181818181818182,0.636363636363636,11,TRUE,7
"singlePigLatin","S150",1278,FALSE,FALSE,FALSE,9,0.352941176470588,3,0.166666666666667,0.666666666666667,12,FALSE,7
"firstAndLast","S150",1281,FALSE,TRUE,FALSE,6,0.388888888888889,2,0.153846153846154,0.615384615384615,13,FALSE,7
"overNineThousand","S150",1284,TRUE,TRUE,FALSE,1,0.666666666666667,1,0.142857142857143,0.642857142857143,14,FALSE,7
"hasTwoDigits","S150",1285,FALSE,TRUE,FALSE,3,0.407407407407407,2,0.2,0.666666666666667,15,FALSE,7
"canDrinkAlcohol","S150",1288,FALSE,TRUE,FALSE,5,0.346153846153846,2,0.1875,0.6875,16,FALSE,7
"isEvenPositiveInt","S150",1289,FALSE,TRUE,FALSE,5,0.181818181818182,3.5,0.176470588235294,0.705882352941177,17,FALSE,7
"nearestBusStop","S150",1306,FALSE,FALSE,FALSE,1,0.137931034482759,2,0.166666666666667,0.722222222222222,18,FALSE,7
"helloWorld","S180",1316,FALSE,FALSE,TRUE,10,0.538461538461538,1,0.5,0.5,0,FALSE,7
"doubleX","S180",1323,TRUE,TRUE,FALSE,1,0.949152542372881,1,0,0,1,TRUE,7
"raiseToPower","S180",1324,TRUE,TRUE,FALSE,1,0.884615384615385,1,0.5,0.5,2,TRUE,7
"convertToDegrees","S180",1325,FALSE,FALSE,TRUE,0,0.36734693877551,2,0.666666666666667,0.666666666666667,3,FALSE,7
"isPunctuation","S180",1330,FALSE,FALSE,TRUE,0,0.0952380952380952,3,0.5,0.5,4,FALSE,7
"backwardsCombine","S180",2228,FALSE,FALSE,FALSE,4,0.789473684210526,1,0.4,0.4,5,TRUE,7
"singlePigLatin","S180",2232,FALSE,FALSE,FALSE,2,0.352941176470588,3,0.333333333333333,0.333333333333333,6,FALSE,7
"helloWorld","S201",2754,TRUE,TRUE,FALSE,1,0.538461538461538,1,0.5,0.5,0,FALSE,7
"doubleX","S201",2756,TRUE,TRUE,FALSE,1,0.949152542372881,1,1,1,1,TRUE,7
"raiseToPower","S201",2757,TRUE,TRUE,FALSE,1,0.884615384615385,1,1,1,2,TRUE,7
"convertToDegrees","S201",2758,FALSE,TRUE,TRUE,1,0.36734693877551,2,1,1,3,FALSE,7
"isPunctuation","S201",2760,FALSE,FALSE,TRUE,5,0.0952380952380952,3,0.75,1,4,FALSE,7
"oneToN","S374",1,FALSE,FALSE,TRUE,7,0.19047619047619,8,0.5,0.5,0,FALSE,7
"helloWorld","S665",490,TRUE,TRUE,FALSE,1,0.538461538461538,1,0.5,0.5,0,FALSE,7
"helloWorld","S683",590,FALSE,TRUE,FALSE,6,0.538461538461538,1,0.5,0.5,0,FALSE,7
"doubleX","S683",599,TRUE,TRUE,FALSE,1,0.949152542372881,1,0,1,1,TRUE,7
"raiseToPower","S683",600,TRUE,TRUE,FALSE,1,0.884615384615385,1,0.5,1,2,TRUE,7
"convertToDegrees","S683",601,TRUE,TRUE,FALSE,1,0.36734693877551,2,0.666666666666667,1,3,FALSE,7
"findRoot","S683",602,FALSE,FALSE,FALSE,1,0.459459459459459,1,0.75,1,4,FALSE,7
"intToFloat","S683",604,TRUE,TRUE,FALSE,1,0.878048780487805,1,0.6,0.8,5,TRUE,7
"leftoverCandy","S683",794,TRUE,TRUE,FALSE,1,0.761904761904762,1,0.666666666666667,0.833333333333333,6,TRUE,7
"howManyEggCartons","S683",795,FALSE,TRUE,FALSE,2,0.27027027027027,2,0.714285714285714,0.857142857142857,7,FALSE,7
"kthDigit","S683",797,TRUE,TRUE,FALSE,1,0.151515151515152,3,0.625,0.875,8,FALSE,7
"overNineThousand","S683",798,TRUE,TRUE,FALSE,1,0.666666666666667,1,0.666666666666667,0.888888888888889,9,TRUE,7
"nearestBusStop","S683",799,TRUE,TRUE,FALSE,1,0.137931034482759,2,0.7,0.9,10,FALSE,7
"hasTwoDigits","S683",800,TRUE,TRUE,FALSE,1,0.407407407407407,2,0.727272727272727,0.909090909090909,11,FALSE,7
"canDrinkAlcohol","S683",801,TRUE,TRUE,FALSE,1,0.346153846153846,2,0.75,0.916666666666667,12,FALSE,7
"isEvenPositiveInt","S683",802,FALSE,TRUE,FALSE,3,0.181818181818182,3.5,0.769230769230769,0.923076923076923,13,FALSE,7
"oneToN","S683",808,TRUE,TRUE,FALSE,1,0.19047619047619,8,0.714285714285714,0.928571428571429,14,FALSE,7
"backwardsCombine","S683",816,TRUE,TRUE,FALSE,1,0.789473684210526,1,0.733333333333333,0.933333333333333,15,TRUE,7
"firstAndLast","S683",817,TRUE,TRUE,FALSE,1,0.388888888888889,2,0.75,0.9375,16,FALSE,7
"isPunctuation","S683",818,TRUE,TRUE,FALSE,1,0.0952380952380952,3,0.764705882352941,0.941176470588235,17,FALSE,7
"singlePigLatin","S683",820,TRUE,TRUE,FALSE,1,0.352941176470588,3,0.777777777777778,0.944444444444444,18,FALSE,7
"helloWorld","S331",3105,TRUE,TRUE,FALSE,1,0.522388059701492,1,0.5,0.5,0,FALSE,8
"doubleX","S331",3107,TRUE,TRUE,FALSE,1,0.949152542372881,1,1,1,1,TRUE,8
"raiseToPower","S331",3108,TRUE,TRUE,FALSE,1,0.867924528301887,1,1,1,2,TRUE,8
"helloWorld","S397",116,FALSE,TRUE,FALSE,2,0.522388059701492,1,0.5,0.5,0,FALSE,8
"doubleX","S397",118,TRUE,TRUE,FALSE,1,0.949152542372881,1,0,1,1,TRUE,8
"helloWorld","S510",974,FALSE,TRUE,FALSE,2,0.522388059701492,1,0.5,0.5,0,FALSE,8
"doubleX","S510",977,TRUE,TRUE,FALSE,1,0.949152542372881,1,0,1,1,TRUE,8
"raiseToPower","S510",978,TRUE,TRUE,FALSE,1,0.867924528301887,1,0.5,1,2,TRUE,8
"convertToDegrees","S510",979,TRUE,TRUE,FALSE,1,0.326923076923077,2,0.666666666666667,1,3,FALSE,8
"findRoot","S510",980,TRUE,TRUE,FALSE,1,0.421052631578947,1,0.75,1,4,FALSE,8
"leftoverCandy","S510",981,TRUE,TRUE,FALSE,1,0.75,1,0.8,1,5,TRUE,8
"intToFloat","S510",982,TRUE,TRUE,FALSE,1,0.883720930232558,1,0.833333333333333,1,6,TRUE,8
"howManyEggCartons","S510",983,FALSE,TRUE,FALSE,2,0.256410256410256,3,0.857142857142857,1,7,FALSE,8
"kthDigit","S510",985,TRUE,TRUE,FALSE,1,0.142857142857143,3,0.75,1,8,FALSE,8
"nearestBusStop","S510",986,TRUE,TRUE,FALSE,1,0.129032258064516,2,0.777777777777778,1,9,FALSE,8
"overNineThousand","S510",987,TRUE,TRUE,FALSE,1,0.666666666666667,1,0.8,1,10,TRUE,8
"hasTwoDigits","S510",988,TRUE,TRUE,FALSE,1,0.366666666666667,2,0.818181818181818,1,11,FALSE,8
"canDrinkAlcohol","S510",989,FALSE,TRUE,FALSE,2,0.333333333333333,3,0.833333333333333,1,12,FALSE,8
"isEvenPositiveInt","S510",991,FALSE,FALSE,TRUE,8,0.173913043478261,3,0.769230769230769,1,13,FALSE,8
"oneToN","S510",1002,FALSE,TRUE,FALSE,8,0.208333333333333,7,0.714285714285714,0.928571428571429,14,FALSE,8
"backwardsCombine","S510",1029,TRUE,TRUE,FALSE,1,0.739130434782609,1,0.666666666666667,0.933333333333333,15,TRUE,8
"firstAndLast","S510",1037,FALSE,TRUE,FALSE,4,0.428571428571429,2,0.6875,0.9375,16,FALSE,8
"isPunctuation","S510",1041,FALSE,TRUE,FALSE,5,0.115384615384615,2.5,0.647058823529412,0.941176470588235,17,FALSE,8
"singlePigLatin","S510",1055,TRUE,TRUE,FALSE,1,0.3,3,0.611111111111111,0.944444444444444,18,FALSE,8
"canDrinkAlcohol","S540",3031,TRUE,TRUE,FALSE,1,0.333333333333333,3,0.5,0.5,0,FALSE,8
"helloWorld","S546",2961,TRUE,TRUE,FALSE,1,0.522388059701492,1,0.5,0.5,0,FALSE,8
"doubleX","S546",2963,TRUE,TRUE,FALSE,1,0.949152542372881,1,1,1,1,TRUE,8
"raiseToPower","S546",2964,TRUE,TRUE,FALSE,1,0.867924528301887,1,1,1,2,TRUE,8
"convertToDegrees","S546",2965,TRUE,TRUE,FALSE,1,0.326923076923077,2,1,1,3,FALSE,8
"findRoot","S546",2966,TRUE,TRUE,FALSE,1,0.421052631578947,1,1,1,4,FALSE,8
"helloWorld","S761",465,FALSE,TRUE,FALSE,4,0.522388059701492,1,0.5,0.5,0,FALSE,8
"doubleX","S761",469,TRUE,TRUE,FALSE,1,0.949152542372881,1,0,1,1,TRUE,8
"raiseToPower","S761",1364,TRUE,TRUE,FALSE,1,0.867924528301887,1,0.5,1,2,TRUE,8
"singlePigLatin","S761",1366,TRUE,TRUE,FALSE,1,0.3,3,0.666666666666667,1,3,FALSE,8
"helloWorld","S773",2967,TRUE,TRUE,FALSE,1,0.522388059701492,1,0.5,0.5,0,FALSE,8
"doubleX","S773",2968,TRUE,TRUE,FALSE,1,0.949152542372881,1,1,1,1,TRUE,8
"raiseToPower","S773",2969,TRUE,TRUE,FALSE,1,0.867924528301887,1,1,1,2,TRUE,8
"convertToDegrees","S773",2970,TRUE,TRUE,FALSE,1,0.326923076923077,2,1,1,3,FALSE,8
"intToFloat","S773",2971,TRUE,TRUE,FALSE,1,0.883720930232558,1,1,1,4,TRUE,8
"findRoot","S773",2972,TRUE,TRUE,FALSE,1,0.421052631578947,1,1,1,5,FALSE,8
"leftoverCandy","S773",2973,TRUE,TRUE,FALSE,1,0.75,1,1,1,6,TRUE,8
"howManyEggCartons","S773",2974,FALSE,TRUE,FALSE,3,0.256410256410256,3,1,1,7,FALSE,8
"kthDigit","S773",2976,FALSE,TRUE,FALSE,2,0.142857142857143,3,0.875,1,8,FALSE,8
"nearestBusStop","S773",2979,FALSE,FALSE,TRUE,1,0.129032258064516,2,0.777777777777778,1,9,FALSE,8
"canDrinkAlcohol","S117",2608,FALSE,FALSE,FALSE,1,0.32,3,0.5,0.5,0,FALSE,9
"helloWorld","S187",2156,TRUE,TRUE,FALSE,1,0.523076923076923,1,0.5,0.5,0,FALSE,9
"doubleX","S187",2157,TRUE,TRUE,FALSE,1,0.95,1,1,1,1,TRUE,9
"raiseToPower","S187",2158,TRUE,TRUE,FALSE,1,0.886792452830189,1,1,1,2,TRUE,9
"convertToDegrees","S187",2159,FALSE,FALSE,FALSE,1,0.34,2,1,1,3,FALSE,9
"intToFloat","S187",2682,TRUE,TRUE,FALSE,1,0.875,1,0.75,0.75,4,TRUE,9
"leftoverCandy","S187",2683,FALSE,TRUE,FALSE,2,0.780487804878049,1,0.8,0.8,5,TRUE,9
"backwardsCombine","S187",2685,TRUE,TRUE,FALSE,1,0.727272727272727,1,0.666666666666667,0.833333333333333,6,TRUE,9
"firstAndLast","S187",2686,FALSE,FALSE,FALSE,4,0.45,2,0.714285714285714,0.857142857142857,7,FALSE,9
"canDrinkAlcohol","S187",2690,FALSE,TRUE,FALSE,3,0.32,3,0.625,0.75,8,FALSE,9
"oneToN","S187",2695,FALSE,FALSE,FALSE,4,0.227272727272727,7,0.555555555555556,0.777777777777778,9,FALSE,9
"helloWorld","S454",416,TRUE,TRUE,FALSE,1,0.523076923076923,1,0.5,0.5,0,FALSE,9
"doubleX","S454",417,TRUE,TRUE,FALSE,1,0.95,1,1,1,1,TRUE,9
"raiseToPower","S454",420,FALSE,TRUE,FALSE,2,0.886792452830189,1,1,1,2,TRUE,9
"convertToDegrees","S454",423,FALSE,TRUE,FALSE,2,0.34,2,0.666666666666667,1,3,FALSE,9
"findRoot","S454",431,FALSE,FALSE,FALSE,3,0.486486486486487,1,0.5,1,4,FALSE,9
"intToFloat","S454",433,TRUE,TRUE,FALSE,1,0.875,1,0.4,0.8,5,TRUE,9
"leftoverCandy","S454",435,FALSE,TRUE,FALSE,2,0.780487804878049,1,0.5,0.833333333333333,6,TRUE,9
"howManyEggCartons","S454",437,FALSE,TRUE,TRUE,15,0.216216216216216,3,0.428571428571429,0.857142857142857,7,FALSE,9
"kthDigit","S454",458,TRUE,TRUE,FALSE,1,0.121212121212121,3,0.375,0.875,8,FALSE,9
"nearestBusStop","S454",460,TRUE,TRUE,FALSE,1,0.137931034482759,2,0.444444444444444,0.888888888888889,9,FALSE,9
"overNineThousand","S454",461,TRUE,TRUE,FALSE,1,0.666666666666667,1,0.5,0.9,10,TRUE,9
"hasTwoDigits","S454",462,FALSE,TRUE,FALSE,3,0.37037037037037,2,0.545454545454545,0.909090909090909,11,FALSE,9
"helloWorld","S455",1197,FALSE,FALSE,FALSE,2,0.523076923076923,1,0.5,0.5,0,FALSE,9
"helloWorld","S534",187,TRUE,TRUE,FALSE,1,0.523076923076923,1,0.5,0.5,0,FALSE,9
"doubleX","S534",191,TRUE,TRUE,FALSE,1,0.95,1,1,1,1,TRUE,9
"raiseToPower","S534",193,TRUE,TRUE,FALSE,1,0.886792452830189,1,1,1,2,TRUE,9
"convertToDegrees","S534",203,TRUE,TRUE,FALSE,1,0.34,2,1,1,3,FALSE,9
"findRoot","S534",206,FALSE,TRUE,FALSE,3,0.486486486486487,1,1,1,4,TRUE,9
"intToFloat","S534",219,TRUE,TRUE,FALSE,1,0.875,1,0.8,1,5,TRUE,9
"leftoverCandy","S534",226,TRUE,TRUE,FALSE,1,0.780487804878049,1,0.833333333333333,1,6,TRUE,9
"howManyEggCartons","S534",238,TRUE,TRUE,FALSE,1,0.216216216216216,3,0.857142857142857,1,7,FALSE,9
"kthDigit","S534",243,TRUE,TRUE,FALSE,1,0.121212121212121,3,0.875,1,8,FALSE,9
"nearestBusStop","S534",308,FALSE,TRUE,FALSE,6,0.137931034482759,2,0.888888888888889,1,9,FALSE,9
"overNineThousand","S534",334,FALSE,TRUE,FALSE,2,0.666666666666667,1,0.8,1,10,TRUE,9
"hasTwoDigits","S534",339,TRUE,TRUE,FALSE,1,0.37037037037037,2,0.727272727272727,1,11,FALSE,9
"canDrinkAlcohol","S534",344,TRUE,TRUE,FALSE,1,0.32,3,0.75,1,12,FALSE,9
"isEvenPositiveInt","S534",357,TRUE,TRUE,FALSE,1,0.136363636363636,4,0.769230769230769,1,13,FALSE,9
"oneToN","S534",371,FALSE,TRUE,FALSE,9,0.227272727272727,7,0.785714285714286,1,14,FALSE,9
"backwardsCombine","S534",535,TRUE,TRUE,FALSE,1,0.727272727272727,1,0.733333333333333,1,15,TRUE,9
"firstAndLast","S534",536,FALSE,TRUE,FALSE,2,0.45,2,0.75,1,16,FALSE,9
"isPunctuation","S534",542,FALSE,FALSE,FALSE,3,0.115384615384615,2.5,0.705882352941177,1,17,FALSE,9
"helloWorld","S586",547,TRUE,TRUE,FALSE,1,0.523076923076923,1,0.5,0.5,0,FALSE,9
"doubleX","S586",548,TRUE,TRUE,FALSE,1,0.95,1,1,1,1,TRUE,9
"raiseToPower","S586",549,TRUE,TRUE,FALSE,1,0.886792452830189,1,1,1,2,TRUE,9
"convertToDegrees","S586",550,TRUE,TRUE,FALSE,1,0.34,2,1,1,3,FALSE,9
"findRoot","S586",551,FALSE,FALSE,FALSE,1,0.486486486486487,1,1,1,4,TRUE,9
"intToFloat","S586",552,TRUE,TRUE,FALSE,1,0.875,1,0.8,0.8,5,TRUE,9
"leftoverCandy","S586",553,TRUE,TRUE,FALSE,1,0.780487804878049,1,0.833333333333333,0.833333333333333,6,TRUE,9
"howManyEggCartons","S586",554,TRUE,TRUE,FALSE,1,0.216216216216216,3,0.857142857142857,0.857142857142857,7,FALSE,9
"kthDigit","S586",555,FALSE,TRUE,FALSE,9,0.121212121212121,3,0.875,0.875,8,FALSE,9
"nearestBusStop","S586",564,FALSE,TRUE,FALSE,16,0.137931034482759,2,0.777777777777778,0.888888888888889,9,FALSE,9
